family,sigma,relative,mmd_mean,wasserstein_mean_mean,frobenius_corr_mean,frac_valida_mean,std_ratio_mean_mean,mmd_std,seconds,shrinkage,n_iters,grid_size,noise_dist,df,shrinkage_alpha,shrinkage_target,marginal,rotation,latent_dim,epochs,batch_size,gen_hidden,disc_hidden,learning_rate,d_steps_per_g
noise,0.01389,False,0.1742267336003569,0.6303877836524603,0.7621519200057886,1.0,1.792811773065445,,0.2,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0097676492154351,0.0393786601611768,0.8412486665668059,1.0,1.0940232023543843,,0.3,True,,,,,0.41034,identity,rank_gauss,,,,,,,,
noise,0.00622,True,0.0006542962605724,0.0281598340287379,0.3225448454757948,1.0,1.0628996056011464,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0054662653715981,0.0392962458021805,0.4693678163504007,1.0,1.09503850994959,,0.3,True,,,,,0.06712,diagonal,rank_gauss,,,,,,,,
noise,0.01693,True,0.0,0.028194795452409,0.3222040511560855,1.0,1.0630335277016891,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.18059,True,0.0002392066829572,0.0414776976437828,0.3190355986128717,1.0,1.080933579519721,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0121270651401145,0.0388328605195841,1.3761872437148623,1.0,1.0911451543401347,,0.3,True,,,,,0.96554,identity,rank_gauss,,,,,,,,
noise,0.00652,False,0.0510856421004854,0.240909919627994,0.4288033034295656,1.0,1.2886359328593442,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1377143514926783,0.4635271556129144,0.7331182821524564,1.0,1.3267936240609317,,0.2,False,,,,,0.39289,identity,gaussian,,,,,,,,
noise,0.15427,False,0.3821086893993531,10.16478439928036,1.3805863704959371,1.0,13.88486712866528,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0585022866268757,0.2604151332651611,0.4247601809431778,1.0,1.06659295342322,,0.2,False,,,,,0.10825,diagonal,gaussian,,,,,,,,
noise,0.01825,True,0.0,0.0281979337754866,0.3221617133385818,1.0,1.0630597813067288,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0129639245546455,0.0389676139728956,1.3143440730277367,1.0,1.091563383700791,,0.3,False,,,,,0.89654,identity,rank_gauss,,,,,,,,
noise,0.03002,True,9.864880266352571e-05,0.0282433458679469,0.3217772404351273,1.0,1.063379648677087,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0093383266832618,0.0392380631152104,1.0742621750791743,1.0,1.0928068694109676,,0.3,True,,,,,0.63932,diagonal,rank_gauss,,,,,,,,
noise,0.26245,True,0.0023441672934908,0.0626589586659063,0.325612037803809,1.0,1.1005995247019045,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1491474360706371,0.4934301168464453,0.8135061223399769,1.0,1.3617695502667213,,0.2,True,,,,,0.46774,identity,gaussian,,,,,,,,
noise,0.4285,True,0.0077936909388938,0.1161502804264136,0.394311136875908,1.0,1.160642183674893,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0637320194068332,0.2598727648505167,0.7101349259114909,1.0,1.066071164193016,,0.2,True,,,,,0.45117,diagonal,gaussian,,,,,,,,
noise,0.00926,True,0.0,0.0281559093757955,0.3227215776130498,1.0,1.0628972817807416,,0.3,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0548912336311052,0.2597408261474977,0.4083251553873387,1.0,1.0645958769201602,,0.2,True,,,,,0.01322,diagonal,gaussian,,,,,,,,
noise,0.03747,False,0.339034803754273,1.9853093434262896,1.216892831835282,1.0,3.719670978681077,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0149360760774865,0.038780577993527,1.4009777451102945,1.0,1.0910387979825935,,0.3,False,,,,,0.99346,identity,rank_gauss,,,,,,,,
noise,0.4142,False,0.3817664382333021,27.78641140246192,1.389663370143066,1.0,36.77394341238214,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.012425105719637,0.039225573176639,1.1080960133600948,1.0,1.092800906715912,,0.3,True,,,,,0.67425,identity,rank_gauss,,,,,,,,
noise,0.04366,True,0.0,0.02835508396005,0.3213197106719125,1.0,1.063943140859675,,0.3,,,,normal,0.0,,,,,,,,,,,
noise,0.2227,False,0.3820180510259556,13.107272967176684,1.3971247692778204,1.0,20.16449509947397,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0658822308255461,0.2591877910847192,1.3424448997275915,1.0,1.064789135780195,,0.3,False,,,,,0.94539,diagonal,gaussian,,,,,,,,
noise,0.12718,False,0.3813545750167789,8.32945263654962,1.3752493018373777,1.0,11.504988017005502,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1488402955662969,0.5104337232639092,0.861176269705195,1.0,1.3812814396874191,,0.3,False,,,,,0.51213,identity,gaussian,,,,,,,,
noise,0.00787,True,0.0,0.028171690940527,0.3229189344265827,1.0,1.0629727017373394,,0.2,,,,student_t,10.0,,,,,,,,,,,
noise,0.01086,False,0.1392629179572387,0.4991719370513457,0.6330757348916247,1.0,1.5705781492928417,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1346462816859783,0.4560665178521317,0.7137679873088191,1.0,1.317921656088065,,0.2,True,,,,,0.37482,identity,gaussian,,,,,,,,
noise,0.32252,True,0.0047541883608535,0.083181953460434,0.3540622104582695,1.0,1.1212216824320609,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.007438236560772,0.039339301123392,0.6790070893015023,1.0,1.0933509564834214,,0.3,False,,,,,0.26097,diagonal,rank_gauss,,,,,,,,
noise,0.00973,True,0.0002335053119055,0.0281804496574483,0.3224318612726176,1.0,1.0629244911602769,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.012607010158022,0.039195136469519,1.1640441446494367,1.0,1.092755894422646,,0.3,False,,,,,0.733,diagonal,rank_gauss,,,,,,,,
noise,0.36148,False,0.3817383183160924,24.21174505025628,1.3892654968534768,1.0,32.128782427299875,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0110890543847826,0.0390615972868645,1.261348416927115,1.0,1.0919826423154102,,0.3,False,,,,,0.83808,identity,rank_gauss,,,,,,,,
noise,0.0171,True,0.0,0.028195171755759,0.3221986081686183,1.0,1.0630367999792412,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0548299551264542,0.2604266960467744,0.4210907299355673,1.0,1.066601762431468,,0.3,False,,,,,0.09732,diagonal,gaussian,,,,,,,,
noise,0.28407,False,0.3817348015400616,18.339326365671774,1.4152764282939756,1.0,25.566968724021727,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1921289116931686,0.68801240117666,1.3874936456760003,1.0,1.5522966480649143,,0.2,True,,,,,0.99966,identity,gaussian,,,,,,,,
noise,0.00558,True,0.0,0.0281845627390944,0.3225606512225868,1.0,1.0628878814741465,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0124891072038352,0.0392720825825892,1.047097574958808,1.0,1.093025497390562,,0.3,True,,,,,0.61152,diagonal,rank_gauss,,,,,,,,
noise,0.03811,True,0.0,0.0283016024604397,0.3215070081434852,1.0,1.063688900722745,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1609477255640163,0.5647926090991146,1.020315316612012,1.0,1.4410662932682698,,0.2,False,,,,,0.66065,identity,gaussian,,,,,,,,
noise,0.01699,False,0.2421261216937598,0.8945836841273007,0.8692787455266319,1.0,2.024365421194367,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.060440650667648,0.2593146740547348,1.11472368875324,1.0,1.0646132573848763,,0.2,True,,,,,0.7686,diagonal,gaussian,,,,,,,,
noise,0.00676,False,0.0558881484445268,0.2541920574429151,0.4394712804621345,1.0,1.302744433224396,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0608202492701194,0.2598668430479852,0.7132617433249989,1.0,1.066064393012947,,0.2,False,,,,,0.45398,diagonal,gaussian,,,,,,,,
noise,0.04933,True,0.0,0.0284287938029716,0.3211274627719312,1.0,1.0642382144585785,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0061803719352669,0.0393517048263548,0.7267848971394071,1.0,1.0935553823744346,,0.3,False,,,,,0.30438,identity,rank_gauss,,,,,,,,
noise,0.01096,True,0.0,0.0281813440192184,0.3223933292536209,1.0,1.0629390281237252,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0990794260815655,0.3600406828868936,0.5119270323570745,1.0,1.19903707742498,,0.2,False,,,,,0.16903,identity,gaussian,,,,,,,,
noise,0.14705,True,0.0,0.0353706632119888,0.3186977618422142,1.0,1.074891333489009,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.32149,False,0.3818760122228549,19.04992975195008,1.400336739738603,1.0,28.995822861139523,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0072523031424513,0.0393687621545911,0.7800873525840599,1.0,1.0936405848826924,,0.3,False,,,,,0.35315,diagonal,rank_gauss,,,,,,,,
noise,0.04283,False,0.3509490029012574,2.3048575551015325,1.254444626731548,1.0,4.181335012200847,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0596764512813063,0.2595837385049676,0.8872817988251691,1.0,1.0657076233961371,,0.2,False,,,,,0.60347,diagonal,gaussian,,,,,,,,
noise,0.03366,True,0.0,0.0282683840198477,0.321656145557136,1.0,1.0635097849409836,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1074608930819692,0.3820749444365974,0.5544312376236163,1.0,1.2266451066636836,,0.2,False,,,,,0.21258,identity,gaussian,,,,,,,,
noise,0.28692,False,0.38271583993858,19.15649377473176,1.3882272828827105,1.0,25.560579132613405,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0676286317783483,0.2592591771186948,1.059939821481215,1.0,1.065358503312273,,0.2,False,,,,,0.74369,diagonal,gaussian,,,,,,,,
noise,0.04098,False,0.359599752406902,2.43767084881998,1.2399876171282334,1.0,4.030437585789315,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0587247385303398,0.2604127535093276,0.4256915683606175,1.0,1.066591016590261,,0.3,False,,,,,0.11081,diagonal,gaussian,,,,,,,,
noise,0.03499,True,0.0,0.0282296145794817,0.3235335462922341,1.0,1.0638543524546,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0668977372187309,0.2597701152525477,0.4117227366349861,1.0,1.064534937576942,,0.2,True,,,,,0.05981,diagonal,gaussian,,,,,,,,
noise,0.05542,True,0.0002936438959475,0.0285388505443385,0.3209207740545793,1.0,1.064594892102838,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0635462311397668,0.2595244220383534,0.9179939035706176,1.0,1.0656384977490774,,0.2,True,,,,,0.62885,diagonal,gaussian,,,,,,,,
noise,0.01992,True,0.0,0.0281862076246978,0.322552243682852,1.0,1.0630128943156851,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0125638713063601,0.0391233494312024,1.237174701869772,1.0,1.0923794340780453,,0.3,False,,,,,0.81167,diagonal,rank_gauss,,,,,,,,
noise,0.16729,False,0.3806845482568863,8.738818554168246,1.394905625631082,1.0,14.990209684940911,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0115599655082123,0.0392352738334463,1.0788942876052063,1.0,1.0928044738468496,,0.3,True,,,,,0.64406,identity,rank_gauss,,,,,,,,
noise,0.00721,False,0.0350853602655142,0.211631854667666,0.4489576206446898,1.0,1.309541375821059,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0097113099275178,0.0392993400601326,0.9705168819214048,1.0,1.0931072980092007,,0.3,True,,,,,0.53513,identity,rank_gauss,,,,,,,,
noise,0.13428,True,0.0007519934318823,0.0341138583339097,0.3263065490385624,1.0,1.073962371528549,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0070741021837041,0.039329984308898,0.5242624512827587,1.0,1.0945261348940347,,0.3,False,,,,,0.11984,identity,rank_gauss,,,,,,,,
noise,0.21256,True,0.0012015480021377,0.0487656506931864,0.3204592869938611,1.0,1.0877975413335936,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0774575727455743,0.3043904468367161,0.4334981556685564,1.0,1.128103676293726,,0.2,False,,,,,0.07102,identity,gaussian,,,,,,,,
noise,0.07409,False,0.3776263159520537,4.734865466102263,1.34208430457235,1.0,6.857499439143754,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0690119173244517,0.2592019387020319,1.4022302830526951,1.0,1.06484597212977,,0.3,True,,,,,0.99136,diagonal,gaussian,,,,,,,,
noise,0.02903,False,0.3053624057272133,1.4842622190327048,1.1267071698783797,1.0,3.0033334419950286,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0102769146439867,0.0393685273104105,0.7998944228511686,1.0,1.0938021006826344,,0.3,False,,,,,0.37142,identity,rank_gauss,,,,,,,,
noise,0.01681,False,0.2421571365885187,0.8827705658215494,0.8635920998470779,1.0,2.0104915336502485,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1651844087215637,0.5648669726625903,1.0205399858547102,1.0,1.4411454879710144,,0.3,True,,,,,0.66086,identity,gaussian,,,,,,,,
noise,0.17562,False,0.3810593458813511,10.275593155582822,1.3934174496745588,1.0,15.958996382040183,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0702594020543195,0.2592793681282175,1.197949258986933,1.0,1.064683174554831,,0.3,False,,,,,0.83351,diagonal,gaussian,,,,,,,,
noise,0.07259,False,0.3780857405985307,4.522902616921917,1.3449171714534405,1.0,6.783851287941798,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0542467911096806,0.2603925529304033,0.4498944277582806,1.0,1.0665466605861922,,0.2,True,,,,,0.1624,diagonal,gaussian,,,,,,,,
noise,0.15783,False,0.3813745644609813,10.406015976585916,1.38108423119412,1.0,14.197820855081485,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1161834577807444,0.4189401034798385,0.6366473879879044,1.0,1.2723104104304994,,0.2,True,,,,,0.29143,identity,gaussian,,,,,,,,
noise,0.06051,True,0.0,0.0286313702500063,0.3240928986216582,1.0,1.0654241713305277,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0090552869260639,0.0393663525118329,0.8093565600070061,1.0,1.093852113850001,,0.3,False,,,,,0.38029,identity,rank_gauss,,,,,,,,
noise,0.4393,True,0.0125416604530049,0.1335175902554568,0.3823065853117205,1.0,1.1644340459144242,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1616669913373821,0.5619765249188051,1.0118082313733987,1.0,1.438057916368447,,0.2,True,,,,,0.6527,identity,gaussian,,,,,,,,
noise,0.00775,True,0.0,0.0281817742533951,0.3224935441103788,1.0,1.0629046307754069,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0052110367224912,0.0392972804987585,0.4677354027666124,1.0,1.0950706108087278,,0.3,True,,,,,0.06558,diagonal,rank_gauss,,,,,,,,
noise,0.3387,False,0.3809168440170189,22.66718115007161,1.3890269331560416,1.0,30.121831472345438,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0066522435471959,0.0393669699815769,0.8070445545441963,1.0,1.0938395749833858,,0.3,True,,,,,0.37805,identity,rank_gauss,,,,,,,,
noise,0.01173,True,0.0,0.0281658724651155,0.323009398261148,1.0,1.0630486251265103,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.1819412373961284,0.5776573306816123,1.0593266820952307,1.0,1.4546167645443586,,0.2,True,,,,,0.69716,identity,gaussian,,,,,,,,
noise,0.12063,False,0.3797826953680908,7.885838333057677,1.373376298748172,1.0,10.93010205679233,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.006505666064394,0.0393466962247926,0.6371411660862203,1.0,1.0934802179211267,,0.3,False,,,,,0.22426,identity,rank_gauss,,,,,,,,
noise,0.11444,True,0.0,0.03148505926153,0.3191501222593591,1.0,1.0701738673350036,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.010773815133878,0.0393448484347853,0.9353771376073444,1.0,1.0935425081318697,,0.3,True,,,,,0.50106,identity,rank_gauss,,,,,,,,
noise,0.01641,True,0.0009719746939123,0.0281463983394125,0.3227074760655418,1.0,1.0629843795678706,,0.3,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0871399510188508,0.3551353338352249,0.503265717201377,1.0,1.19286624254878,,0.2,False,,,,,0.15971,identity,gaussian,,,,,,,,
noise,0.05359,True,0.0,0.0284663659727583,0.3239399577172828,1.0,1.064927739902484,,0.3,,,,student_t,10.0,,,,,,,,,,,
noise,0.00975,False,0.0664845534380678,0.32374678111182,0.5631590794370426,1.0,1.464902731134065,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0641603522423963,0.2592006337676258,1.3120675973562563,1.0,1.0647635901854478,,0.2,False,,,,,0.92194,diagonal,gaussian,,,,,,,,
noise,0.341,False,0.3832421183917452,22.295305678318336,1.4013114702769764,1.0,30.602213990542225,,0.3,,,,student_t,10.0,,,,,,,,,,,
noise,0.19366,True,0.001166358833184,0.0435230973712554,0.3203765908222829,1.0,1.083761032722352,,0.3,,,,student_t,8.0,,,,,,,,,,,
noise,0.21798,True,0.0005105944421976,0.0505151884489101,0.3328423575562035,1.0,1.0906618485510278,,0.3,,,,student_t,10.0,,,,,,,,,,,
noise,0.15683,True,5.148858517811661e-05,0.036512944838828,0.3192816883128835,1.0,1.0766662784370766,,0.3,,,,student_t,8.0,,,,,,,,,,,
noise,0.00502,False,0.0234473092851151,0.1621755819133152,0.3698962808840174,1.0,1.2065097551581936,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0113920776041268,0.0391606738782829,1.201823800726498,1.0,1.0926701807161838,,0.3,False,,,,,0.77328,diagonal,rank_gauss,,,,,,,,
noise,0.24075,False,0.3815159086844152,16.026328458511763,1.3869574808787437,1.0,21.49454275360107,,0.3,,,,normal,0.0,,,,,,,,,,,
noise,0.04727,True,0.0,0.0283610231565715,0.3238017661248441,1.0,1.0645203195334625,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0606404355560022,0.2598713955215173,0.7108797717498602,1.0,1.0660695586229392,,0.2,True,,,,,0.45184,diagonal,gaussian,,,,,,,,
noise,0.01026,False,0.1308062494554547,0.4617913241562797,0.6053607666450492,1.0,1.5289399170427749,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0614355383146814,0.2601135555654304,0.6074813156045532,1.0,1.0662759132826314,,0.3,False,,,,,0.35464,diagonal,gaussian,,,,,,,,
noise,0.44795,False,0.3833466161096591,26.657994081857737,1.401864192913697,1.0,40.30606544836382,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0110555781135091,0.0393824726047665,0.8494241930293354,1.0,1.0940191580307743,,0.3,True,,,,,0.41814,diagonal,rank_gauss,,,,,,,,
noise,0.01717,False,0.2426086643355391,0.9064039869862932,0.8748980796638118,1.0,2.038265131016117,,0.3,,,,normal,0.0,,,,,,,,,,,
noise,0.45979,False,0.3825653677988517,30.87764307547774,1.389885298352175,1.0,40.791244556937926,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0792864657100267,0.3280612101608895,0.4612740043098675,1.0,1.1585785160860194,,0.3,True,,,,,0.1107,identity,gaussian,,,,,,,,
noise,0.04103,False,0.3493697937692522,2.301805519000041,1.2406376801651378,1.0,4.043039071065163,,0.2,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0083356098884191,0.0393662435969149,0.8073749300248426,1.0,1.0938411425814472,,0.3,True,,,,,0.37836,diagonal,rank_gauss,,,,,,,,
noise,0.37004,True,0.0061407785578317,0.1025466243471021,0.3526603595428679,1.0,1.1362945451756077,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0868048209792598,0.3573396527898695,0.5071187397267266,1.0,1.1956397067811904,,0.3,False,,,,,0.16388,identity,gaussian,,,,,,,,
noise,0.00582,False,0.036887078545194,0.2031396801782029,0.3993615252514748,1.0,1.2489159255421127,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0164814027538159,0.0388995395742489,1.3462418287952995,1.0,1.0913619299582773,,0.3,False,,,,,0.93202,identity,rank_gauss,,,,,,,,
noise,0.00638,False,0.0354779800621912,0.2132342111090605,0.4275075614285593,1.0,1.2807050236296122,,0.3,,,,student_t,5.0,,,,,,,,,,,
noise,0.00724,True,0.0,0.0281729364414744,0.3229040583510779,1.0,1.0629618726566863,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0081406395170464,0.0393406625909882,0.6644059122672703,1.0,1.0933355781719922,,0.3,True,,,,,0.24799,diagonal,rank_gauss,,,,,,,,
noise,0.0622,True,0.0,0.0286831110847029,0.320691611422579,1.0,1.0650403585296857,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0099476421111666,0.0393529083322432,0.7278717510022265,1.0,1.0935590812163445,,0.3,True,,,,,0.30541,diagonal,rank_gauss,,,,,,,,
noise,0.05191,False,0.3695477482134636,3.120584072485808,1.3114334617924155,1.0,4.974483378752571,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0573730054350549,0.2603911494038463,0.445399614739253,1.0,1.0665542584474104,,0.3,False,,,,,0.15422,diagonal,gaussian,,,,,,,,
noise,0.05511,False,0.3752542270029154,3.4520088122153325,1.3030058403966966,1.0,5.210562215341204,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0143525311490284,0.0390190592357031,1.284737531381254,1.0,1.0917522054157316,,0.3,True,,,,,0.86366,diagonal,rank_gauss,,,,,,,,
noise,0.23684,False,0.3826140931410126,15.761268548700048,1.3868147846956758,1.0,21.150270861585646,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0078668128387189,0.0392895622216817,0.9792511291961208,1.0,1.0930420262207838,,0.3,False,,,,,0.54375,diagonal,rank_gauss,,,,,,,,
noise,0.38199,True,0.0084130942827265,0.0984601684807476,0.3741518949718754,1.0,1.1420825110756714,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0120421586892148,0.0390152188108048,1.287444573700845,1.0,1.0917330157397656,,0.3,True,,,,,0.86666,identity,rank_gauss,,,,,,,,
noise,0.02401,False,0.3086732347475994,1.3602165884864852,1.0439000026220977,1.0,2.5816035287932144,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0629231124108606,0.2596692363711584,0.8287748034359108,1.0,1.065827106356582,,0.3,True,,,,,0.55442,diagonal,gaussian,,,,,,,,
noise,0.10596,True,2.7918641200663785e-05,0.0312761134499079,0.3248268452837055,1.0,1.0700504162308953,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0086760179089085,0.0393571637882226,0.897336345459374,1.0,1.0937578196377342,,0.3,False,,,,,0.46434,identity,rank_gauss,,,,,,,,
noise,0.00845,False,0.0868088701927559,0.3447511538022282,0.5254213856500524,1.0,1.414397764824734,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0052117168435036,0.0393230764624075,0.5103619113221912,1.0,1.0946125091414851,,0.3,False,,,,,0.10638,diagonal,rank_gauss,,,,,,,,
gaussian,,,0.0139759283415231,0.0390278581411887,1.2812256712483476,1.0,1.09178931531572,,0.3,True,,,,,0.8598,identity,rank_gauss,,,,,,,,
noise,0.00778,True,0.000195779967124,0.0281817439988101,0.3224926127190688,1.0,1.0629048991011358,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.012636298670993,0.0392390597602849,1.0847471704071312,1.0,1.0928038750699929,,0.3,True,,,,,0.65006,diagonal,rank_gauss,,,,,,,,
noise,0.00785,False,0.0624819209043937,0.3040714998631101,0.4895033032945762,1.0,1.371304437359946,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0499811470989375,0.2597378692762263,0.4085722718542371,1.0,1.064601730446229,,0.3,False,,,,,0.00836,diagonal,gaussian,,,,,,,,
noise,0.05663,True,0.0001418122229536,0.0285627513405872,0.3208797652144565,1.0,1.0646706577948688,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1518644256980406,0.5257892647029314,0.9051172716722172,1.0,1.398571815877606,,0.3,True,,,,,0.55309,identity,gaussian,,,,,,,,
noise,0.44478,False,0.3822844784794227,29.859886513481467,1.3898206142707163,1.0,39.46856109011912,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0607130664402186,0.2603916214235472,0.4557471107149826,1.0,1.0665375886077737,,0.3,True,,,,,0.17247,diagonal,gaussian,,,,,,,,
